2017-06-30 10:48:16 INFO     starting server at 0.0.0.0:443
2017-07-01 00:54:46 INFO     connecting apidata.googleusercontent.com:443 from 106.121.13.235:11941
2017-07-01 00:54:49 INFO     connecting r4---sn-a5mlrn7y.googlevideo.com:443 from 106.121.13.235:11943
2017-07-01 00:54:51 WARNING  timed out: mtalk.google.com:5228
2017-07-01 00:54:52 INFO     connecting mtalk.google.com:5228 from 106.121.13.235:11945
2017-07-01 00:55:02 INFO     connecting safebrowsing.google.com:443 from 106.121.13.235:11946
2017-07-01 00:55:03 INFO     connecting safebrowsing-cache.google.com:443 from 106.121.13.235:11947
2017-07-01 00:58:02 INFO     connecting clients4.google.com:443 from 106.121.13.235:11968
2017-07-01 00:58:50 INFO     connecting www.youtube.com:443 from 106.121.13.235:11972
2017-07-01 00:58:50 INFO     connecting i.ytimg.com:443 from 106.121.13.235:11973
2017-07-01 00:59:06 INFO     connecting pagead2.googlesyndication.com:443 from 106.121.13.235:11974
2017-07-01 00:59:06 INFO     connecting r5---sn-a5meknl7.googlevideo.com:443 from 106.121.13.235:11975
2017-07-01 00:59:06 INFO     connecting r5---sn-a5meknl7.googlevideo.com:443 from 106.121.13.235:11976
2017-07-01 00:59:06 INFO     connecting pagead2.googlesyndication.com:443 from 106.121.13.235:11981
2017-07-01 00:59:07 INFO     connecting r6---sn-5hne6nes.googlevideo.com:443 from 106.121.13.235:11987
2017-07-01 00:59:07 INFO     connecting r5---sn-a5meknl7.googlevideo.com:443 from 106.121.13.235:11989
2017-07-01 00:59:07 INFO     connecting r5---sn-a5meknl7.googlevideo.com:443 from 106.121.13.235:11988
2017-07-01 00:59:07 INFO     connecting i1.ytimg.com:443 from 106.121.13.235:11990
2017-07-01 00:59:08 INFO     connecting clients1.google.com:443 from 106.121.13.235:11991
2017-07-01 00:59:08 INFO     connecting yt3.ggpht.com:443 from 106.121.13.235:11992
2017-07-01 00:59:09 INFO     connecting r15---sn-a5m7znek.googlevideo.com:443 from 106.121.13.235:11993
2017-07-01 00:59:25 INFO     connecting r3---sn-a5meknl7.googlevideo.com:443 from 106.121.13.235:11777
2017-07-01 00:59:25 INFO     connecting r3---sn-a5meknl7.googlevideo.com:443 from 106.121.13.235:11776
2017-07-01 00:59:26 INFO     connecting manifest.googlevideo.com:443 from 106.121.13.235:11778
2017-07-01 00:59:27 INFO     connecting www.google.ca:443 from 106.121.13.235:11779
2017-07-01 00:59:27 INFO     connecting www.googletagservices.com:443 from 106.121.13.235:11780
2017-07-01 00:59:28 INFO     connecting fonts.googleapis.com:443 from 106.121.13.235:11781
2017-07-01 00:59:28 INFO     connecting fonts.googleapis.com:443 from 106.121.13.235:11782
2017-07-01 00:59:28 INFO     connecting r20---sn-a5m7zne7.googlevideo.com:443 from 106.121.13.235:11785
2017-07-01 00:59:28 INFO     connecting r20---sn-a5m7zne7.googlevideo.com:443 from 106.121.13.235:11786
2017-07-01 00:59:29 INFO     connecting fonts.gstatic.com:443 from 106.121.13.235:11787
2017-07-01 00:59:29 INFO     connecting apis.google.com:443 from 106.121.13.235:11789
2017-07-01 00:59:33 INFO     connecting accounts.google.com:443 from 106.121.13.235:11793
2017-07-01 00:59:33 INFO     connecting 0.client-channel.google.com:443 from 106.121.13.235:11796
2017-07-01 00:59:33 INFO     connecting clients4.google.com:443 from 106.121.13.235:11797
2017-07-01 00:59:33 INFO     connecting 0.client-channel.google.com:443 from 106.121.13.235:11795
2017-07-01 00:59:33 INFO     connecting ssl.gstatic.com:443 from 106.121.13.235:11798
2017-07-01 00:59:36 INFO     connecting www.googleadservices.com:443 from 106.121.13.235:11800
2017-07-01 00:59:48 INFO     connecting www.googleapis.com:443 from 106.121.13.235:11812
2017-07-01 00:59:48 INFO     connecting webdav.facebook.com:443 from 106.121.13.235:11813
2017-07-01 00:59:55 WARNING  timed out: mtalk.google.com:5228
2017-07-01 00:59:55 INFO     connecting mtalk.google.com:5228 from 106.121.13.235:11817
2017-07-01 01:00:18 INFO     connecting fonts.gstatic.com:443 from 106.121.13.235:11827
2017-07-01 01:00:18 INFO     connecting r6---sn-a5mekner.googlevideo.com:443 from 106.121.13.235:11831
2017-07-01 01:00:18 INFO     connecting r6---sn-a5mekner.googlevideo.com:443 from 106.121.13.235:11828
2017-07-01 01:00:18 INFO     connecting r6---sn-a5mekner.googlevideo.com:443 from 106.121.13.235:11829
2017-07-01 01:00:18 INFO     connecting www.gstatic.com:443 from 106.121.13.235:11830
2017-07-01 01:00:22 INFO     connecting fonts.gstatic.com:443 from 106.121.13.235:11846
2017-07-01 01:00:22 INFO     connecting tpc.googlesyndication.com:443 from 106.121.13.235:11848
2017-07-01 01:00:24 INFO     connecting safebrowsing.google.com:443 from 106.121.13.235:11853
2017-07-01 01:00:39 INFO     connecting fonts.gstatic.com:443 from 106.121.13.235:11866
2017-07-01 01:00:55 INFO     connecting fonts.gstatic.com:443 from 106.121.13.235:11871
2017-07-01 01:00:56 INFO     connecting s2.googleusercontent.com:443 from 106.121.13.235:11872
2017-07-01 01:01:04 INFO     connecting r5---sn-a5m7lnlz.googlevideo.com:443 from 106.121.13.235:11874
2017-07-01 01:01:04 INFO     connecting r5---sn-a5m7lnlz.googlevideo.com:443 from 106.121.13.235:11875
2017-07-01 01:01:05 INFO     connecting r5---sn-a5m7lnlz.googlevideo.com:443 from 106.121.13.235:11876
2017-07-01 01:01:05 INFO     connecting r5---sn-a5m7lnlz.googlevideo.com:443 from 106.121.13.235:11877
2017-07-01 01:03:02 INFO     connecting www.googleapis.com:443 from 106.121.13.235:11895
2017-07-01 01:03:04 INFO     connecting www.pornhub.com:443 from 106.121.13.235:11896
2017-07-01 01:03:06 INFO     connecting www.googleapis.com:443 from 106.121.13.235:11897
2017-07-01 01:03:10 INFO     connecting hubt.pornhub.com:443 from 106.121.13.235:11927
2017-07-01 01:03:10 INFO     connecting www.google-analytics.com:443 from 106.121.13.235:11928
2017-07-01 01:03:10 INFO     connecting r5---sn-a5m7lnlz.googlevideo.com:443 from 106.121.13.235:11935
2017-07-01 01:03:11 INFO     connecting clients1.google.com:443 from 106.121.13.235:11934
2017-07-01 01:03:12 INFO     connecting hubt.pornhub.com:443 from 106.121.13.235:11955
2017-07-01 01:03:43 INFO     connecting r5---sn-a5m7lnlz.googlevideo.com:443 from 106.121.13.235:11782
2017-07-01 01:04:28 INFO     connecting www.google.com:443 from 106.121.13.235:11790
2017-07-01 01:04:39 INFO     connecting www.gstatic.com:443 from 106.121.13.235:11791
2017-07-01 01:04:40 INFO     connecting r3---sn-a5mekn7k.googlevideo.com:443 from 106.121.13.235:11794
2017-07-01 01:04:40 INFO     connecting r3---sn-a5mekn7k.googlevideo.com:443 from 106.121.13.235:11793
2017-07-01 01:04:41 INFO     connecting r3---sn-a5mekn7k.googlevideo.com:443 from 106.121.13.235:11796
2017-07-01 01:04:41 INFO     connecting r3---sn-a5mekn7k.googlevideo.com:443 from 106.121.13.235:11795
2017-07-01 01:04:47 INFO     connecting r3---sn-a5mlrnes.googlevideo.com:443 from 106.121.13.235:11797
2017-07-01 01:04:47 INFO     connecting r3---sn-a5mlrnes.googlevideo.com:443 from 106.121.13.235:11798
2017-07-01 01:04:47 INFO     connecting r3---sn-a5mlrnes.googlevideo.com:443 from 106.121.13.235:11800
2017-07-01 01:04:47 INFO     connecting r3---sn-a5mlrnes.googlevideo.com:443 from 106.121.13.235:11799
2017-07-01 01:04:51 INFO     connecting www.googleadservices.com:443 from 106.121.13.235:11801
2017-07-01 01:04:57 INFO     connecting i9.ytimg.com:443 from 106.121.13.235:11802
2017-07-01 01:04:58 INFO     connecting r19---sn-ab5l6nlk.googlevideo.com:443 from 106.121.13.235:11806
2017-07-01 01:05:02 WARNING  timed out: mtalk.google.com:5228
2017-07-01 01:05:02 INFO     connecting mtalk.google.com:5228 from 106.121.13.235:11807
2017-07-01 01:05:22 INFO     connecting r3---sn-a5mlrnes.googlevideo.com:443 from 106.121.13.235:11808
2017-07-01 01:05:43 INFO     connecting r3---sn-a5mekn7k.googlevideo.com:443 from 106.121.13.235:11809
2017-07-01 01:06:04 INFO     connecting r3---sn-a5mekn7k.googlevideo.com:443 from 106.121.13.235:11810
2017-07-01 01:06:34 INFO     connecting r3---sn-a5mlrnes.googlevideo.com:443 from 106.121.13.235:11816
2017-07-01 01:06:47 INFO     connecting r3---sn-a5mekn7k.googlevideo.com:443 from 106.121.13.235:11817
2017-07-01 01:07:25 INFO     connecting webdav.facebook.com:443 from 106.121.13.235:11838
2017-07-01 01:07:25 INFO     connecting r3---sn-a5mlrnes.googlevideo.com:443 from 106.121.13.235:11839
2017-07-01 01:07:50 INFO     connecting r3---sn-a5mekn7k.googlevideo.com:443 from 106.121.13.235:11840
2017-07-01 01:08:04 INFO     connecting r3---sn-a5mlrnes.googlevideo.com:443 from 106.121.13.235:11841
2017-07-01 01:08:36 INFO     connecting r3---sn-a5mlrnes.googlevideo.com:443 from 106.121.13.235:11855
2017-07-01 01:08:55 INFO     connecting r3---sn-a5mlrnes.googlevideo.com:443 from 106.121.13.235:11860
2017-07-01 01:09:33 INFO     connecting clients1.google.com:443 from 106.121.13.235:11870
2017-07-01 01:10:07 WARNING  timed out: mtalk.google.com:5228
2017-07-01 01:10:08 INFO     connecting mtalk.google.com:5228 from 106.121.13.235:11871
2017-07-01 01:11:07 INFO     connecting www.google.com:443 from 106.121.13.235:11873
2017-07-01 01:11:07 INFO     connecting apis.google.com:443 from 106.121.13.235:11877
2017-07-01 01:11:07 INFO     connecting r5---sn-a5m7lnlz.googlevideo.com:443 from 106.121.13.235:11876
2017-07-01 01:11:07 INFO     connecting www.gstatic.com:443 from 106.121.13.235:11872
2017-07-01 01:11:07 INFO     connecting www.google.ca:443 from 106.121.13.235:11875
2017-07-01 01:11:08 INFO     connecting r8---sn-a5m7zned.googlevideo.com:443 from 106.121.13.235:11881
2017-07-01 01:11:08 INFO     connecting r8---sn-a5m7zned.googlevideo.com:443 from 106.121.13.235:11882
2017-07-01 01:11:09 INFO     connecting i1.ytimg.com:443 from 106.121.13.235:11886
2017-07-01 01:11:10 INFO     connecting www.googleapis.com:443 from 106.121.13.235:11887
2017-07-01 01:11:11 INFO     connecting r2---sn-a5meknle.googlevideo.com:443 from 106.121.13.235:11896
2017-07-01 01:11:11 INFO     connecting r2---sn-a5meknle.googlevideo.com:443 from 106.121.13.235:11897
2017-07-01 01:11:15 INFO     connecting pagead2.googlesyndication.com:443 from 106.121.13.235:11901
2017-07-01 01:11:19 INFO     connecting r2---sn-a5meknle.googlevideo.com:443 from 106.121.13.235:11902
2017-07-01 01:11:20 INFO     connecting r6---sn-ab5szn7s.googlevideo.com:443 from 106.121.13.235:11903
2017-07-01 01:11:21 INFO     connecting r8---sn-a5m7zned.googlevideo.com:443 from 106.121.13.235:11904
2017-07-01 01:11:23 INFO     connecting www.googleadservices.com:443 from 106.121.13.235:11905
2017-07-01 01:12:47 INFO     connecting apidata.googleusercontent.com:443 from 106.121.13.235:11917
2017-07-01 01:15:19 WARNING  timed out: mtalk.google.com:5228
2017-07-01 01:15:20 INFO     connecting mtalk.google.com:5228 from 106.121.13.235:11919
2017-07-01 01:16:36 INFO     connecting i.ytimg.com:443 from 106.121.13.235:11923
2017-07-01 01:16:37 INFO     connecting www.youtube.com:443 from 106.121.13.235:11924
2017-07-01 01:16:42 INFO     connecting www.google.com:443 from 106.121.13.235:11925
2017-07-01 01:16:42 INFO     connecting i1.ytimg.com:443 from 106.121.13.235:11926
2017-07-01 01:16:43 INFO     connecting clients1.google.com:443 from 106.121.13.235:11927
2017-07-01 01:16:43 INFO     connecting yt3.ggpht.com:443 from 106.121.13.235:11928
2017-07-01 01:16:43 INFO     connecting yt3.ggpht.com:443 from 106.121.13.235:11929
2017-07-01 01:16:48 INFO     connecting r2---sn-a5meknle.googlevideo.com:443 from 106.121.13.235:11930
2017-07-01 01:16:49 INFO     connecting r2---sn-a5meknle.googlevideo.com:443 from 106.121.13.235:11931
2017-07-01 01:16:49 INFO     connecting r2---sn-a5meknle.googlevideo.com:443 from 106.121.13.235:11933
2017-07-01 01:16:49 INFO     connecting r2---sn-a5meknle.googlevideo.com:443 from 106.121.13.235:11932
2017-07-01 01:16:51 INFO     connecting safebrowsing.google.com:443 from 106.121.13.235:11934
2017-07-01 01:16:53 INFO     connecting clients4.google.com:443 from 106.121.13.235:11935
2017-07-01 01:16:59 INFO     connecting i9.ytimg.com:443 from 106.121.13.235:11936
2017-07-01 01:17:55 INFO     connecting r2---sn-a5meknle.googlevideo.com:443 from 106.121.13.235:11937
2017-07-01 01:18:15 INFO     connecting r2---sn-a5meknle.googlevideo.com:443 from 106.121.13.235:11941
2017-07-01 01:20:22 WARNING  timed out: mtalk.google.com:5228
2017-07-01 01:20:22 INFO     connecting mtalk.google.com:5228 from 106.121.13.235:11950
2017-07-01 01:22:43 INFO     connecting i.ytimg.com:443 from 106.121.13.235:11965
2017-07-01 01:22:58 INFO     connecting r5---sn-a5m7lnlz.googlevideo.com:443 from 106.121.13.235:11968
2017-07-01 01:22:58 INFO     connecting clients1.google.com:443 from 106.121.13.235:11974
2017-07-01 01:22:58 INFO     connecting i1.ytimg.com:443 from 106.121.13.235:11973
2017-07-01 01:23:00 INFO     connecting r19---sn-a5m7znel.googlevideo.com:443 from 106.121.13.235:11975
2017-07-01 01:23:00 INFO     connecting r19---sn-a5m7znel.googlevideo.com:443 from 106.121.13.235:11976
2017-07-01 01:23:00 INFO     connecting r1---sn-a5m7lnlz.googlevideo.com:443 from 106.121.13.235:11977
2017-07-01 01:23:00 INFO     connecting r2---sn-5ualdn7r.googlevideo.com:443 from 106.121.13.235:11979
2017-07-01 01:23:00 INFO     connecting r1---sn-a5m7lnlz.googlevideo.com:443 from 106.121.13.235:11978
2017-07-01 01:23:03 INFO     connecting www.googleadservices.com:443 from 106.121.13.235:11980
2017-07-01 01:23:04 INFO     connecting yt3.ggpht.com:443 from 106.121.13.235:11982
2017-07-01 01:23:04 INFO     connecting yt3.ggpht.com:443 from 106.121.13.235:11981
2017-07-01 01:23:04 INFO     connecting yt3.ggpht.com:443 from 106.121.13.235:11984
2017-07-01 01:23:04 INFO     connecting yt3.ggpht.com:443 from 106.121.13.235:11985
2017-07-01 01:23:04 INFO     connecting yt3.ggpht.com:443 from 106.121.13.235:11983
2017-07-01 01:23:04 INFO     connecting yt3.ggpht.com:443 from 106.121.13.235:11986
2017-07-01 01:23:09 INFO     connecting r1---sn-a5m7lnlz.googlevideo.com:443 from 106.121.13.235:11988
2017-07-01 01:23:09 INFO     connecting r1---sn-a5m7lnlz.googlevideo.com:443 from 106.121.13.235:11989
2017-07-01 01:23:45 INFO     connecting r1---sn-a5m7lnlz.googlevideo.com:443 from 106.121.13.235:11990
2017-07-01 01:24:26 INFO     connecting r1---sn-a5m7lnlz.googlevideo.com:443 from 106.121.13.235:12002
2017-07-01 01:24:47 INFO     connecting webdav.facebook.com:443 from 106.121.13.235:12004
2017-07-01 01:25:03 INFO     connecting s.youtube.com:443 from 106.121.13.235:12005
2017-07-01 01:25:29 WARNING  timed out: mtalk.google.com:5228
2017-07-01 01:25:30 INFO     connecting mtalk.google.com:5228 from 106.121.13.235:12009
2017-07-01 01:25:36 INFO     connecting www.google.ca:443 from 106.121.13.235:12010
2017-07-01 01:25:37 INFO     connecting www.google.ca:443 from 106.121.13.235:12011
2017-07-01 01:25:38 INFO     connecting r1---sn-a5m7lnlz.googlevideo.com:443 from 106.121.13.235:12012
2017-07-01 01:26:42 INFO     connecting safebrowsing.google.com:443 from 106.121.13.235:12016
2017-07-01 01:26:43 INFO     connecting safebrowsing-cache.google.com:443 from 106.121.13.235:12017
2017-07-01 01:27:21 INFO     connecting clients1.google.com:443 from 106.121.13.235:12022
2017-07-01 01:27:26 INFO     connecting r3---sn-a5mekned.googlevideo.com:443 from 106.121.13.235:12024
2017-07-01 01:27:26 INFO     connecting r3---sn-a5mekned.googlevideo.com:443 from 106.121.13.235:12023
2017-07-01 01:27:28 INFO     connecting r5---sn-q4fl6nly.googlevideo.com:443 from 106.121.13.235:12025
2017-07-01 01:27:34 INFO     connecting www.googletagservices.com:443 from 106.121.13.235:11787
2017-07-01 01:27:35 INFO     connecting yt3.ggpht.com:443 from 106.121.13.235:11788
2017-07-01 01:27:44 INFO     connecting www.googleadservices.com:443 from 106.121.13.235:11789
2017-07-01 01:27:46 INFO     connecting r3---sn-q4fl6nly.googlevideo.com:443 from 106.121.13.235:11790
2017-07-01 01:28:16 INFO     connecting r3---sn-q4fl6nly.googlevideo.com:443 from 106.121.13.235:11797
2017-07-01 01:28:50 INFO     connecting r3---sn-q4fl6nly.googlevideo.com:443 from 106.121.13.235:11807
2017-07-01 01:29:40 INFO     connecting r3---sn-a5mekned.googlevideo.com:443 from 106.121.13.235:11808
2017-07-01 01:30:11 INFO     connecting r3---sn-q4fl6nly.googlevideo.com:443 from 106.121.13.235:11812
2017-07-01 01:30:25 INFO     connecting apidata.googleusercontent.com:443 from 106.121.13.235:11816
2017-07-01 01:30:37 WARNING  timed out: mtalk.google.com:5228
2017-07-01 01:30:37 INFO     connecting mtalk.google.com:5228 from 106.121.13.235:11819
2017-07-01 01:30:48 INFO     connecting r3---sn-q4fl6nly.googlevideo.com:443 from 106.121.13.235:11824
2017-07-01 01:30:57 INFO     connecting r3---sn-q4fl6nly.googlevideo.com:443 from 106.121.13.235:11825
2017-07-01 01:32:30 WARNING  timed out: r5---sn-q4fl6nly.googlevideo.com:443
2017-07-01 01:33:58 INFO     connecting safebrowsing.google.com:443 from 106.121.13.235:11843
2017-07-01 01:35:33 INFO     connecting s.ytimg.com:443 from 106.121.13.235:11854
2017-07-01 01:35:37 WARNING  timed out: mtalk.google.com:5228
2017-07-01 01:35:38 INFO     connecting mtalk.google.com:5228 from 106.121.13.235:11855
2017-07-01 01:36:56 INFO     connecting i.ytimg.com:443 from 106.121.13.235:11859
2017-07-01 01:37:01 INFO     connecting r2---sn-a5mlrn7z.googlevideo.com:443 from 106.121.13.235:11862
2017-07-01 01:37:01 INFO     connecting r2---sn-a5mlrn7z.googlevideo.com:443 from 106.121.13.235:11863
2017-07-01 01:37:01 INFO     connecting i1.ytimg.com:443 from 106.121.13.235:11864
2017-07-01 01:37:02 INFO     connecting r6---sn-a5mekn7k.googlevideo.com:443 from 106.121.13.235:11867
2017-07-01 01:37:02 INFO     connecting r6---sn-a5mekn7k.googlevideo.com:443 from 106.121.13.235:11866
2017-07-01 01:37:02 INFO     connecting www.googleapis.com:443 from 106.121.13.235:11871
2017-07-01 01:37:03 INFO     connecting yt3.ggpht.com:443 from 106.121.13.235:11872
2017-07-01 01:37:04 INFO     connecting r2---sn-a5mekned.googlevideo.com:443 from 106.121.13.235:11873
2017-07-01 01:37:04 INFO     connecting r2---sn-a5mekned.googlevideo.com:443 from 106.121.13.235:11874
2017-07-01 01:37:06 INFO     connecting clients1.google.com:443 from 106.121.13.235:11875
2017-07-01 01:37:07 INFO     connecting r16---sn-4g57knd6.googlevideo.com:443 from 106.121.13.235:11876
2017-07-01 01:37:12 INFO     connecting pagead2.googlesyndication.com:443 from 106.121.13.235:11878
2017-07-01 01:37:13 INFO     connecting r2---sn-a5mekned.googlevideo.com:443 from 106.121.13.235:11881
2017-07-01 01:37:13 INFO     connecting r2---sn-a5mekned.googlevideo.com:443 from 106.121.13.235:11882
2017-07-01 01:37:13 INFO     connecting clients4.google.com:443 from 106.121.13.235:11883
2017-07-01 01:37:42 INFO     connecting www.googleadservices.com:443 from 106.121.13.235:11888
2017-07-01 01:38:35 INFO     connecting r6---sn-a5mekn7k.googlevideo.com:443 from 106.121.13.235:11892
2017-07-01 01:38:35 INFO     connecting r6---sn-a5mekn7k.googlevideo.com:443 from 106.121.13.235:11893
2017-07-01 01:39:48 INFO     connecting www.pornhub.com:443 from 106.121.13.235:11950
2017-07-01 01:39:48 INFO     connecting hubt.pornhub.com:443 from 106.121.13.235:11956
2017-07-01 01:39:48 INFO     connecting hubt.pornhub.com:443 from 106.121.13.235:11963
2017-07-01 01:39:48 INFO     connecting hubt.pornhub.com:443 from 106.121.13.235:11964
2017-07-01 01:39:48 INFO     connecting www.google-analytics.com:443 from 106.121.13.235:11959
2017-07-01 01:39:48 INFO     connecting fonts.googleapis.com:443 from 106.121.13.235:11955
2017-07-01 01:39:50 INFO     connecting fonts.gstatic.com:443 from 106.121.13.235:12003
2017-07-01 01:39:58 INFO     connecting clients1.google.com:443 from 106.121.13.235:11779
2017-07-01 01:40:03 INFO     connecting services.pornhub.com:443 from 106.121.13.235:11787
2017-07-01 01:40:45 WARNING  timed out: mtalk.google.com:5228
2017-07-01 01:40:45 INFO     connecting mtalk.google.com:5228 from 106.121.13.235:11813
2017-07-01 01:41:22 INFO     connecting i9.ytimg.com:443 from 106.121.13.235:11817
2017-07-01 01:41:24 INFO     connecting www.pornhub.com:443 from 106.121.13.235:11818
2017-07-01 01:42:22 INFO     connecting r6---sn-a5mekn7k.googlevideo.com:443 from 106.121.13.235:11827
2017-07-01 01:44:25 INFO     connecting webdav.facebook.com:443 from 106.121.13.235:11862
2017-07-01 01:44:57 INFO     connecting pagead2.googlesyndication.com:443 from 106.121.13.235:11863
2017-07-01 01:45:01 INFO     connecting r6---sn-a5mekn7k.googlevideo.com:443 from 106.121.13.235:11866
2017-07-01 01:45:04 INFO     connecting tpc.googlesyndication.com:443 from 106.121.13.235:11869
2017-07-01 01:45:04 INFO     connecting www.googleapis.com:443 from 106.121.13.235:11871
2017-07-01 01:45:09 INFO     connecting r6---sn-a5mekner.googlevideo.com:443 from 106.121.13.235:11873
2017-07-01 01:45:09 INFO     connecting r5---sn-aigllnde.googlevideo.com:443 from 106.121.13.235:11875
2017-07-01 01:45:09 INFO     connecting r6---sn-a5mekner.googlevideo.com:443 from 106.121.13.235:11874
2017-07-01 01:45:10 INFO     connecting i.ytimg.com:443 from 106.121.13.235:11876
2017-07-01 01:45:10 INFO     connecting yt3.ggpht.com:443 from 106.121.13.235:11877
2017-07-01 01:45:10 INFO     connecting s.ytimg.com:443 from 106.121.13.235:11878
2017-07-01 01:45:16 INFO     connecting r6---sn-a5mekn7k.googlevideo.com:443 from 106.121.13.235:11881
2017-07-01 01:45:17 INFO     connecting r6---sn-a5mekner.googlevideo.com:443 from 106.121.13.235:11882
2017-07-01 01:45:19 INFO     connecting r6---sn-a5mekner.googlevideo.com:443 from 106.121.13.235:11884
2017-07-01 01:45:22 INFO     connecting r6---sn-a5mekn7k.googlevideo.com:443 from 106.121.13.235:11885
2017-07-01 01:45:23 INFO     connecting r6---sn-a5mekn7k.googlevideo.com:443 from 106.121.13.235:11887
2017-07-01 01:45:26 INFO     connecting r6---sn-a5mekn7k.googlevideo.com:443 from 106.121.13.235:11888
2017-07-01 01:45:53 WARNING  timed out: mtalk.google.com:5228
2017-07-01 01:45:53 INFO     connecting mtalk.google.com:5228 from 106.121.13.235:11891
2017-07-01 01:45:58 INFO     connecting services.pornhub.com:443 from 106.121.13.235:11911
2017-07-01 01:46:36 INFO     connecting www.googleapis.com:443 from 106.121.13.235:11922
2017-07-01 01:46:36 INFO     connecting webdav.facebook.com:443 from 106.121.13.235:11925
2017-07-01 01:48:11 INFO     connecting www.google-analytics.com:443 from 106.121.13.235:11964
2017-07-01 01:48:20 INFO     connecting clients4.google.com:443 from 106.121.13.235:11968
2017-07-01 01:48:24 INFO     connecting apidata.googleusercontent.com:443 from 106.121.13.235:11970
2017-07-01 01:50:58 WARNING  timed out: mtalk.google.com:5228
2017-07-01 01:50:59 INFO     connecting mtalk.google.com:5228 from 106.121.13.235:11991
2017-07-01 01:51:34 INFO     connecting www.google.ca:443 from 106.121.13.235:11996
2017-07-01 01:51:42 INFO     connecting s.youtube.com:443 from 106.121.13.235:12008
2017-07-01 01:51:52 INFO     connecting www.youtube.com:443 from 106.121.13.235:12011
2017-07-01 01:51:52 INFO     connecting apis.google.com:443 from 106.121.13.235:12012
2017-07-01 01:51:52 INFO     connecting yt3.ggpht.com:443 from 106.121.13.235:12010
2017-07-01 01:52:12 INFO     connecting r6---sn-a5mekn7k.googlevideo.com:443 from 106.121.13.235:12015
2017-07-01 01:52:17 INFO     connecting r6---sn-a5mekn7k.googlevideo.com:443 from 106.121.13.235:12016
2017-07-01 01:52:44 INFO     connecting r6---sn-a5mekn7k.googlevideo.com:443 from 106.121.13.235:12017
2017-07-01 01:53:15 INFO     connecting yt3.ggpht.com:443 from 106.121.13.235:12018
2017-07-01 01:53:15 INFO     connecting yt3.ggpht.com:443 from 106.121.13.235:12021
2017-07-01 01:53:15 INFO     connecting yt3.ggpht.com:443 from 106.121.13.235:12020
2017-07-01 01:53:15 INFO     connecting yt3.ggpht.com:443 from 106.121.13.235:12022
2017-07-01 01:53:15 INFO     connecting yt3.ggpht.com:443 from 106.121.13.235:12023
2017-07-01 01:53:16 INFO     connecting yt3.ggpht.com:443 from 106.121.13.235:12019
2017-07-01 01:53:21 INFO     connecting i9.ytimg.com:443 from 106.121.13.235:12024
2017-07-01 01:56:06 WARNING  timed out: mtalk.google.com:5228
2017-07-01 01:56:07 INFO     connecting mtalk.google.com:5228 from 106.121.13.235:11776
2017-07-01 01:57:40 INFO     connecting safebrowsing.google.com:443 from 106.121.13.235:11825
2017-07-01 01:57:42 INFO     connecting safebrowsing-cache.google.com:443 from 106.121.13.235:11827
2017-07-01 01:58:08 INFO     connecting www.google.com:443 from 219.237.78.194:53533
2017-07-01 01:58:08 INFO     connecting mtalk.google.com:5228 from 219.237.78.194:53535
2017-07-01 01:58:22 INFO     connecting s.youtube.com:443 from 219.237.78.194:53554
2017-07-01 01:58:49 INFO     connecting www.youtube.com:443 from 219.237.78.194:53558
2017-07-01 01:58:49 INFO     connecting pagead2.googlesyndication.com:443 from 219.237.78.194:53560
2017-07-01 01:58:53 INFO     connecting r6---sn-a5mekn7k.googlevideo.com:443 from 219.237.78.194:53564
2017-07-01 01:58:58 INFO     connecting r6---sn-a5mekn7k.googlevideo.com:443 from 219.237.78.194:53566
2017-07-01 01:58:59 INFO     connecting r6---sn-a5mekn7k.googlevideo.com:443 from 219.237.78.194:53568
2017-07-01 01:59:47 INFO     connecting clients4.google.com:443 from 219.237.78.194:53586
2017-07-01 02:01:12 WARNING  timed out: mtalk.google.com:5228
2017-07-01 02:01:25 INFO     connecting webdav.facebook.com:443 from 219.237.78.194:53604
2017-07-01 02:02:44 INFO     connecting i.ytimg.com:443 from 219.237.78.194:53615
2017-07-01 02:02:59 INFO     connecting r6---sn-a5mekn7k.googlevideo.com:443 from 219.237.78.194:53618
2017-07-01 02:03:01 INFO     connecting r6---sn-a5mekn7k.googlevideo.com:443 from 219.237.78.194:53620
2017-07-01 02:03:02 INFO     connecting r5---sn-a5m7lnlz.googlevideo.com:443 from 219.237.78.194:53622
2017-07-01 02:03:02 INFO     connecting apis.google.com:443 from 219.237.78.194:53624
2017-07-01 02:03:05 INFO     connecting yt3.ggpht.com:443 from 219.237.78.194:53626
2017-07-01 02:03:05 INFO     connecting i1.ytimg.com:443 from 219.237.78.194:53628
2017-07-01 02:03:06 INFO     connecting clients1.google.com:443 from 219.237.78.194:53631
2017-07-01 02:03:06 INFO     connecting www.google.ca:443 from 219.237.78.194:53633
2017-07-01 02:03:11 WARNING  timed out: mtalk.google.com:5228
2017-07-01 02:03:39 INFO     connecting r6---sn-a5mekn7k.googlevideo.com:443 from 219.237.78.194:53638
2017-07-01 02:03:46 INFO     connecting r2---sn-a5mlrn7z.googlevideo.com:443 from 219.237.78.194:53641
2017-07-01 02:03:46 INFO     connecting r2---sn-a5mlrn7z.googlevideo.com:443 from 219.237.78.194:53642
2017-07-01 02:03:47 INFO     connecting r6---sn-a5mekn7k.googlevideo.com:443 from 219.237.78.194:53644
